2012-06-25,76095600.0,76095600.0
2012-06-22,71117900.0,71117900.0
2012-06-21,81587800.0,81587800.0
2012-06-20,89735800.0,89735800.0
2012-06-19,90351100.0,90351100.0
2012-06-18,110103000.0,110103000.0
2012-06-15,83813800.0,83813800.0
2012-06-14,86393300.0,86393300.0
2012-06-13,73395000.0,73395000.0
2012-06-12,108845100.0,108845100.0
2012-06-11,147816200.0,147816200.0
2012-06-08,86879100.0,86879100.0
2012-06-07,94941700.0,94941700.0
2012-06-06,100363900.0,100363900.0
2012-06-05,97053600.0,97053600.0
2012-06-04,139248900.0,139248900.0
2012-06-01,130246900.0,130246900.0
2012-05-31,122918600.0,122918600.0
2012-05-30,132357400.0,132357400.0
2012-05-29,95127200.0,95127200.0
2012-05-25,82126800.0,82126800.0
2012-05-24,124057500.0,124057500.0
2012-05-23,146224400.0,146224400.0
2012-05-22,173717600.0,173717600.0
2012-05-21,157776500.0,157776500.0
2012-05-18,183073100.0,183073100.0
2012-05-17,179305000.0,179305000.0
2012-05-16,140224000.0,140224000.0
2012-05-15,119084000.0,119084000.0
2012-05-14,88156600.0,88156600.0
2012-05-11,99886500.0,99886500.0
2012-05-10,83300000.0,83300000.0
2012-05-09,120176000.0,120176000.0
2012-05-08,124313000.0,124313000.0
2012-05-07,115029600.0,115029600.0
2012-05-04,132498100.0,132498100.0
2012-05-03,97637400.0,97637400.0
2012-05-02,106847300.0,106847300.0
2012-05-01,152749800.0,152749800.0
2012-04-30,126536200.0,126536200.0
